Label,Probabilities
1,[ 0.47639573  0.52360433]
0,[ 0.51535088  0.48464918]
1,[ 0.49901339  0.50098664]
1,[ 0.48281577  0.5171842 ]
1,[ 0.48362637  0.51637363]
1,[ 0.48623565  0.51376438]
1,[ 0.48702624  0.51297373]
1,[ 0.49478242  0.50521761]
1,[ 0.48830244  0.51169753]
1,[ 0.4854396  0.5145604]
1,[ 0.47257775  0.52742219]
1,[ 0.47795466  0.52204537]
1,[ 0.4765197  0.5234803]
1,[ 0.49061161  0.50938839]
1,[ 0.48170272  0.51829731]
1,[ 0.49032858  0.50967145]
0,[ 0.50379491  0.49620509]
1,[ 0.47072339  0.52927661]
0,[ 0.50377882  0.49622121]
1,[ 0.48341617  0.5165838 ]
0,[ 0.50041318  0.49958682]
1,[ 0.48395416  0.51604587]
1,[ 0.4932178   0.50678223]
0,[ 0.5145545   0.48544553]
0,[ 0.50092465  0.49907541]
1,[ 0.49591756  0.50408244]
1,[ 0.47477424  0.5252257 ]
0,[ 0.50114137  0.49885863]
1,[ 0.47529155  0.52470851]
1,[ 0.48873511  0.51126486]
1,[ 0.47857213  0.52142787]
1,[ 0.47786698  0.52213305]
1,[ 0.49320263  0.50679743]
1,[ 0.47905335  0.52094662]
0,[ 0.51642329  0.48357671]
0,[ 0.50111634  0.49888369]
1,[ 0.49088204  0.50911802]
0,[ 0.50594383  0.49405617]
1,[ 0.47859383  0.52140617]
1,[ 0.48530975  0.51469022]
1,[ 0.49113607  0.50886387]
0,[ 0.50810307  0.49189696]
1,[ 0.49423322  0.50576681]
1,[ 0.49818271  0.50181729]
1,[ 0.49825722  0.50174278]
1,[ 0.49683762  0.50316238]
1,[ 0.49166954  0.5083304 ]
1,[ 0.49407718  0.50592279]
0,[ 0.50103146  0.49896854]
1,[ 0.49474263  0.50525737]
1,[ 0.49745816  0.50254184]
1,[ 0.48003486  0.51996511]
0,[ 0.52578676  0.47421324]
0,[ 0.51416922  0.48583078]
1,[ 0.480113    0.51988697]
0,[ 0.50696379  0.49303618]
1,[ 0.49741709  0.50258291]
1,[ 0.49036071  0.50963926]
1,[ 0.49068773  0.50931227]
1,[ 0.49042442  0.50957555]
1,[ 0.49803346  0.50196654]
1,[ 0.48748693  0.5125131 ]
1,[ 0.48622635  0.51377368]
1,[ 0.47373441  0.52626556]
1,[ 0.49942508  0.50057489]
0,[ 0.50091344  0.49908659]
1,[ 0.48522589  0.51477414]
1,[ 0.49538139  0.50461864]
1,[ 0.49273732  0.50726271]
1,[ 0.49508169  0.50491834]
0,[ 0.51334274  0.48665723]
1,[ 0.49791181  0.50208825]
1,[ 0.49110374  0.50889623]
1,[ 0.48459768  0.51540226]
1,[ 0.48556039  0.51443964]
1,[ 0.4916532  0.5083468]
0,[ 0.50110215  0.49889791]
1,[ 0.49603024  0.50396979]
1,[ 0.49004874  0.50995123]
1,[ 0.49935141  0.50064856]
1,[ 0.49304622  0.50695378]
1,[ 0.49774358  0.50225639]
0,[ 0.50228393  0.4977161 ]
1,[ 0.48335591  0.51664406]
1,[ 0.49235091  0.50764912]
1,[ 0.49475965  0.50524032]
0,[ 0.50224566  0.49775434]
1,[ 0.4906745   0.50932556]
0,[ 0.50452894  0.49547106]
1,[ 0.47598112  0.52401894]
0,[ 0.50110531  0.49889472]
1,[ 0.48345876  0.51654124]
0,[ 0.51857275  0.48142722]
1,[ 0.49250954  0.50749046]
0,[ 0.50989544  0.49010453]
1,[ 0.48056662  0.51943338]
1,[ 0.47826448  0.52173549]
1,[ 0.49893814  0.50106186]
1,[ 0.48794308  0.51205689]
1,[ 0.46708846  0.53291154]
1,[ 0.48700127  0.5129987 ]
0,[ 0.50306004  0.49693996]
1,[ 0.47816837  0.52183163]
1,[ 0.49826676  0.50173318]
0,[ 0.5076291  0.4923709]
0,[ 0.50383091  0.49616912]
1,[ 0.47817597  0.521824  ]
1,[ 0.49173826  0.50826174]
0,[ 0.5048936   0.49510637]
1,[ 0.49363989  0.50636011]
1,[ 0.49824846  0.50175154]
0,[ 0.51615417  0.48384586]
1,[ 0.48559269  0.51440728]
0,[ 0.50118333  0.49881667]
1,[ 0.49423912  0.50576085]
1,[ 0.4829267   0.51707333]
0,[ 0.5006426  0.4993574]
1,[ 0.48707116  0.51292884]
1,[ 0.49186617  0.50813377]
1,[ 0.4899143  0.5100857]
1,[ 0.49727425  0.50272578]
1,[ 0.49623421  0.50376576]
1,[ 0.48483813  0.51516187]
1,[ 0.49966747  0.50033253]
1,[ 0.48211241  0.51788759]
1,[ 0.47289518  0.52710485]
1,[ 0.47079363  0.5292064 ]
1,[ 0.4877252  0.5122748]
1,[ 0.49432889  0.50567108]
1,[ 0.49278411  0.50721586]
1,[ 0.49561736  0.50438267]
1,[ 0.49844709  0.50155294]
1,[ 0.47051254  0.52948743]
0,[ 0.5165242   0.48347583]
0,[ 0.50690663  0.49309334]
1,[ 0.49477255  0.50522739]
0,[ 0.50465208  0.49534786]
1,[ 0.49149412  0.50850588]
1,[ 0.4885166   0.51148337]
0,[ 0.51537204  0.48462796]
1,[ 0.4919644   0.50803554]
0,[ 0.5102424   0.48975754]
1,[ 0.48462516  0.51537484]
1,[ 0.48129627  0.51870376]
0,[ 0.50458407  0.49541593]
1,[ 0.49231631  0.50768369]
1,[ 0.47172788  0.52827209]
1,[ 0.47937968  0.52062029]
1,[ 0.49097297  0.50902706]
1,[ 0.4868691  0.5131309]
1,[ 0.47331625  0.52668375]
1,[ 0.49211872  0.50788128]
0,[ 0.50788409  0.49211591]
1,[ 0.4918088   0.50819123]
1,[ 0.49618477  0.50381529]
1,[ 0.49110162  0.50889838]
1,[ 0.48036736  0.51963264]
1,[ 0.46920556  0.5307945 ]
1,[ 0.47645971  0.52354026]
1,[ 0.4860422  0.5139578]
0,[ 0.50259161  0.49740836]
0,[ 0.50637984  0.49362016]
1,[ 0.49426377  0.50573623]
0,[ 0.50627625  0.49372375]
0,[ 0.50684601  0.49315399]
1,[ 0.47664458  0.52335542]
0,[ 0.50141931  0.49858066]
1,[ 0.49617815  0.50382185]
1,[ 0.49538749  0.50461251]
1,[ 0.49934602  0.50065398]
0,[ 0.50741041  0.49258962]
1,[ 0.49800494  0.50199503]
1,[ 0.49248546  0.50751454]
1,[ 0.4887926  0.5112074]
1,[ 0.49892262  0.50107735]
1,[ 0.49732342  0.50267655]
1,[ 0.48836035  0.51163971]
1,[ 0.49345577  0.50654417]
1,[ 0.47991988  0.52008009]
1,[ 0.47223997  0.52776003]
1,[ 0.49545112  0.50454891]
1,[ 0.49381781  0.50618219]
1,[ 0.48775786  0.51224214]
1,[ 0.49178219  0.50821781]
0,[ 0.50890392  0.49109611]
1,[ 0.48136663  0.51863343]
0,[ 0.50904465  0.49095538]
1,[ 0.49629107  0.5037089 ]
1,[ 0.49331921  0.50668079]
1,[ 0.47589308  0.52410692]
0,[ 0.50901455  0.49098545]
0,[ 0.50349122  0.49650881]
1,[ 0.47909033  0.52090973]
1,[ 0.49257287  0.5074271 ]
1,[ 0.49958095  0.50041902]
1,[ 0.49947557  0.50052446]
1,[ 0.48629367  0.51370633]
1,[ 0.48309562  0.51690441]
0,[ 0.52533007  0.47466993]
1,[ 0.48584449  0.51415551]
0,[ 0.50965565  0.49034435]
0,[ 0.50366592  0.49633411]
1,[ 0.49217311  0.50782686]
1,[ 0.4885087   0.51149124]
1,[ 0.48231921  0.51768076]
0,[ 0.50255167  0.49744827]
1,[ 0.47771832  0.52228171]
0,[ 0.5050596   0.49494037]
1,[ 0.49192265  0.50807732]
1,[ 0.49615958  0.50384045]
1,[ 0.4889884  0.5110116]
1,[ 0.49507141  0.50492859]
0,[ 0.50010908  0.49989086]
1,[ 0.49210948  0.50789052]
1,[ 0.47699797  0.52300203]
1,[ 0.47856963  0.52143037]
1,[ 0.49854514  0.50145483]
1,[ 0.48840523  0.51159477]
1,[ 0.48701724  0.51298279]
1,[ 0.47937897  0.52062106]
1,[ 0.48580766  0.51419234]
1,[ 0.48428503  0.515715  ]
1,[ 0.48173621  0.51826382]
1,[ 0.48241356  0.51758647]
0,[ 0.50543553  0.49456447]
1,[ 0.47473702  0.52526301]
0,[ 0.5014447   0.49855533]
1,[ 0.49062023  0.50937974]
1,[ 0.49997771  0.50002229]
1,[ 0.48455051  0.51544952]
0,[ 0.50814456  0.49185547]
1,[ 0.4910256   0.50897443]
0,[ 0.5095278  0.4904722]
1,[ 0.49914977  0.50085026]
0,[ 0.50134617  0.49865383]
1,[ 0.49026296  0.50973707]
1,[ 0.49912933  0.50087065]
1,[ 0.47443271  0.52556729]
1,[ 0.48456615  0.51543385]
1,[ 0.49687561  0.50312442]
1,[ 0.48200136  0.51799864]
1,[ 0.499378    0.50062197]
1,[ 0.48239267  0.51760733]
1,[ 0.48997191  0.51002812]
1,[ 0.4857111  0.5142889]
1,[ 0.49225259  0.50774741]
1,[ 0.483329  0.516671]
1,[ 0.49230406  0.50769597]
0,[ 0.50631559  0.49368441]
1,[ 0.48800766  0.51199239]
1,[ 0.48694542  0.51305455]
1,[ 0.47296408  0.52703595]
1,[ 0.4791576   0.52084243]
1,[ 0.4763875  0.5236125]
1,[ 0.48593083  0.5140692 ]
1,[ 0.47707617  0.52292383]
1,[ 0.48647869  0.51352131]
1,[ 0.48641503  0.51358497]
1,[ 0.49754778  0.50245219]
1,[ 0.4766787   0.52332127]
1,[ 0.48266888  0.51733112]
1,[ 0.49625093  0.50374907]
1,[ 0.48955342  0.51044661]
0,[ 0.51307809  0.48692188]
0,[ 0.51843154  0.48156843]
0,[ 0.51048088  0.48951906]
1,[ 0.48950851  0.51049143]
0,[ 0.50000519  0.49999484]
0,[ 0.50316656  0.49683341]
1,[ 0.49194711  0.50805289]
1,[ 0.48159754  0.51840246]
1,[ 0.48889518  0.51110482]
1,[ 0.49128863  0.50871134]
0,[ 0.50946242  0.49053764]
0,[ 0.50303239  0.49696761]
0,[ 0.5014475   0.49855253]
1,[ 0.47507635  0.52492362]
1,[ 0.4903059  0.5096941]
1,[ 0.48617625  0.51382375]
1,[ 0.48594305  0.51405692]
1,[ 0.48661429  0.51338571]
1,[ 0.4763146  0.5236854]
1,[ 0.47666758  0.52333242]
1,[ 0.49590111  0.50409889]
0,[ 0.50594604  0.49405393]
0,[ 0.50258541  0.49741462]
1,[ 0.49138209  0.50861788]
1,[ 0.48583353  0.51416647]
1,[ 0.48542914  0.51457089]
1,[ 0.476145    0.52385503]
1,[ 0.48959139  0.51040864]
1,[ 0.47690958  0.52309036]
1,[ 0.48231751  0.51768249]
1,[ 0.48976576  0.51023424]
0,[ 0.5074904  0.4925096]
1,[ 0.49169818  0.50830179]
1,[ 0.49424967  0.5057503 ]
1,[ 0.48717639  0.51282358]
0,[ 0.51029444  0.48970559]
1,[ 0.48204699  0.51795304]
1,[ 0.4960883   0.50391167]
1,[ 0.48648807  0.51351196]
0,[ 0.50298214  0.49701786]
1,[ 0.49482608  0.50517392]
0,[ 0.51016134  0.48983869]
1,[ 0.49991053  0.50008947]
1,[ 0.4883635  0.5116365]
1,[ 0.48628494  0.51371509]
0,[ 0.50545621  0.49454382]
0,[ 0.50516027  0.4948397 ]
1,[ 0.47930631  0.52069366]
1,[ 0.48270273  0.51729733]
1,[ 0.4951387  0.5048613]
1,[ 0.4923389  0.5076611]
0,[ 0.50461155  0.49538848]
1,[ 0.47762284  0.52237719]
1,[ 0.49432555  0.50567442]
0,[ 0.50338644  0.49661353]
0,[ 0.50039703  0.49960297]
1,[ 0.49935141  0.50064856]
1,[ 0.47874048  0.52125949]
0,[ 0.51101309  0.48898688]
1,[ 0.49400887  0.50599116]
1,[ 0.49382317  0.50617683]
0,[ 0.50816011  0.49183983]
1,[ 0.48923188  0.51076818]
1,[ 0.49274138  0.50725865]
1,[ 0.49253374  0.50746626]
1,[ 0.49610043  0.50389957]
1,[ 0.48739707  0.51260293]
0,[ 0.50414449  0.49585551]
1,[ 0.48513272  0.51486731]
1,[ 0.49441946  0.50558054]
1,[ 0.49294698  0.50705302]
1,[ 0.4986217  0.5013783]
1,[ 0.48033339  0.51966661]
1,[ 0.48338163  0.51661837]
1,[ 0.48289832  0.51710171]
1,[ 0.48979658  0.51020336]
0,[ 0.50965679  0.49034318]
1,[ 0.49317396  0.50682604]
1,[ 0.48397735  0.51602268]
1,[ 0.47465187  0.52534813]
1,[ 0.49208     0.50791997]
1,[ 0.47551009  0.52448994]
1,[ 0.49969742  0.50030261]
0,[ 0.50968659  0.49031341]
1,[ 0.49375647  0.50624353]
0,[ 0.50013411  0.49986595]
1,[ 0.49657708  0.50342286]
0,[ 0.5010215   0.49897847]
1,[ 0.49044624  0.50955373]
1,[ 0.48176911  0.51823086]
1,[ 0.49022499  0.50977504]
1,[ 0.48233408  0.51766592]
1,[ 0.49201623  0.5079838 ]
1,[ 0.47827312  0.52172691]
1,[ 0.49899289  0.50100714]
1,[ 0.48362967  0.51637036]
1,[ 0.49030301  0.50969696]
1,[ 0.47141656  0.52858341]
1,[ 0.47463727  0.52536267]
0,[ 0.51336432  0.48663571]
1,[ 0.49879992  0.50120008]
1,[ 0.48691046  0.51308954]
1,[ 0.48563084  0.51436919]
1,[ 0.49167895  0.50832105]
1,[ 0.49397874  0.50602126]
1,[ 0.48464358  0.51535642]
1,[ 0.49719289  0.50280708]
1,[ 0.4935379  0.5064621]
1,[ 0.48867807  0.51132196]
1,[ 0.48195586  0.51804411]
1,[ 0.49099076  0.50900924]
1,[ 0.49976173  0.50023824]
1,[ 0.49571556  0.50428444]
1,[ 0.48709559  0.51290441]
0,[ 0.51679474  0.48320523]
1,[ 0.4935647   0.50643533]
1,[ 0.49519315  0.50480688]
1,[ 0.48963547  0.51036453]
0,[ 0.50793624  0.4920637 ]
0,[ 0.5063687   0.49363127]
0,[ 0.50221455  0.49778542]
1,[ 0.49308127  0.50691873]
1,[ 0.49683666  0.5031634 ]
1,[ 0.481134  0.518866]
1,[ 0.48458853  0.51541144]
1,[ 0.4806776  0.5193224]
1,[ 0.49135306  0.50864697]
1,[ 0.47485438  0.52514565]
1,[ 0.47511262  0.52488738]
1,[ 0.48376432  0.51623571]
1,[ 0.49437642  0.50562352]
0,[ 0.50103652  0.49896348]
0,[ 0.50132662  0.49867341]
1,[ 0.48198053  0.5180195 ]
0,[ 0.50667965  0.49332029]
0,[ 0.50063848  0.49936157]
1,[ 0.49138266  0.5086174 ]
1,[ 0.49575806  0.504242  ]
1,[ 0.49189031  0.50810975]
1,[ 0.48576134  0.51423866]
0,[ 0.50326771  0.49673229]
1,[ 0.48109001  0.51890993]
1,[ 0.48954162  0.51045835]
1,[ 0.47806939  0.52193058]
1,[ 0.49966031  0.50033969]
0,[ 0.5045647   0.49543533]
0,[ 0.50688493  0.49311507]
1,[ 0.48604989  0.51395011]
0,[ 0.50658894  0.49341106]
1,[ 0.49307626  0.50692379]
1,[ 0.48999351  0.51000649]
0,[ 0.50507736  0.49492264]
1,[ 0.47444835  0.52555168]
1,[ 0.48467886  0.51532114]
1,[ 0.49786168  0.50213832]
1,[ 0.47992477  0.5200752 ]
1,[ 0.47286668  0.52713335]
1,[ 0.49619648  0.50380355]
1,[ 0.49630612  0.50369388]
1,[ 0.49791229  0.50208771]
1,[ 0.49544099  0.50455898]
1,[ 0.47791907  0.52208096]
1,[ 0.4770115  0.5229885]
0,[ 0.50398338  0.49601665]
0,[ 0.51370859  0.48629135]
1,[ 0.48318657  0.5168134 ]
0,[ 0.50731289  0.49268711]
1,[ 0.49071744  0.50928259]
1,[ 0.49485245  0.50514758]
1,[ 0.46962839  0.53037161]
1,[ 0.48779684  0.51220316]
0,[ 0.5080865   0.49191353]
0,[ 0.50146604  0.49853393]
1,[ 0.48510766  0.5148924 ]
1,[ 0.47351652  0.52648348]
1,[ 0.48704669  0.51295328]
0,[ 0.50922072  0.49077931]
0,[ 0.50022209  0.49977791]
1,[ 0.49016774  0.50983226]
1,[ 0.48414308  0.51585692]
1,[ 0.49502578  0.50497425]
1,[ 0.48700947  0.51299053]
0,[ 0.50144351  0.49855655]
1,[ 0.48520958  0.51479042]
1,[ 0.47969913  0.52030087]
1,[ 0.48792613  0.51207387]
0,[ 0.50342828  0.49657172]
1,[ 0.49204206  0.50795794]
1,[ 0.49574447  0.50425559]
1,[ 0.47383454  0.52616549]
1,[ 0.4845117   0.51548827]
0,[ 0.50224072  0.49775928]
1,[ 0.47681159  0.52318847]
1,[ 0.48406696  0.51593304]
1,[ 0.49754971  0.50245023]
0,[ 0.50331497  0.49668503]
1,[ 0.47869751  0.52130252]
1,[ 0.49801636  0.50198364]
0,[ 0.50231576  0.49768427]
1,[ 0.49309826  0.50690174]
0,[ 0.50932056  0.49067944]
1,[ 0.48740861  0.51259142]
1,[ 0.49791488  0.50208509]
0,[ 0.51041245  0.4895876 ]
1,[ 0.48503411  0.51496589]
1,[ 0.47691897  0.523081  ]
1,[ 0.48365471  0.51634526]
1,[ 0.49626625  0.50373369]
1,[ 0.4864428   0.51355714]
0,[ 0.50087494  0.49912509]
1,[ 0.48634243  0.51365757]
0,[ 0.50624388  0.49375612]
0,[ 0.50180882  0.49819112]
1,[ 0.48993075  0.51006925]
1,[ 0.49390021  0.50609976]
1,[ 0.48599222  0.51400781]
1,[ 0.47605389  0.52394611]
0,[ 0.51974547  0.4802545 ]
0,[ 0.50433505  0.49566492]
1,[ 0.48446423  0.51553577]
1,[ 0.49621803  0.50378197]
0,[ 0.50046927  0.49953067]
1,[ 0.47876671  0.52123326]
1,[ 0.49810296  0.50189704]
0,[ 0.50550461  0.49449539]
1,[ 0.47909382  0.52090615]
1,[ 0.49282739  0.50717258]
1,[ 0.48110247  0.51889753]
1,[ 0.48064739  0.51935261]
1,[ 0.48438716  0.51561284]
1,[ 0.47641906  0.52358091]
1,[ 0.4941037   0.50589627]
1,[ 0.47989073  0.5201093 ]
0,[ 0.50798404  0.49201596]
1,[ 0.49022254  0.50977749]
1,[ 0.48453271  0.51546735]
1,[ 0.48228833  0.5177117 ]
1,[ 0.48998785  0.51001221]
0,[ 0.5111382   0.48886177]
1,[ 0.4926753  0.5073247]
0,[ 0.5006451   0.49935493]
1,[ 0.49042067  0.50957936]
1,[ 0.48566216  0.51433784]
1,[ 0.48258927  0.51741076]
1,[ 0.48854104  0.51145893]
1,[ 0.48431912  0.51568091]
0,[ 0.5004651  0.4995349]
0,[ 0.50714713  0.49285284]
1,[ 0.47916463  0.5208354 ]
0,[ 0.50123709  0.49876294]
0,[ 0.50127918  0.49872079]
1,[ 0.48773658  0.51226342]
1,[ 0.48708013  0.5129199 ]
0,[ 0.50651598  0.49348396]
1,[ 0.48127246  0.51872754]
1,[ 0.49340272  0.50659722]
1,[ 0.48314804  0.51685196]
1,[ 0.48426569  0.51573431]
0,[ 0.52331215  0.47668785]
1,[ 0.49629349  0.50370651]
0,[ 0.51134855  0.48865145]
1,[ 0.4964191   0.50358087]
1,[ 0.47211987  0.52788007]
1,[ 0.49148184  0.50851816]
1,[ 0.48027754  0.51972246]
1,[ 0.49252155  0.50747848]
1,[ 0.48820451  0.51179546]
1,[ 0.4890604  0.5109396]
0,[ 0.50457114  0.49542886]
1,[ 0.48916027  0.51083976]
1,[ 0.48826388  0.51173615]
1,[ 0.49134332  0.50865668]
1,[ 0.49391192  0.50608808]
1,[ 0.48758906  0.51241094]
1,[ 0.48524484  0.51475513]
1,[ 0.49054804  0.50945193]
1,[ 0.48687753  0.51312244]
1,[ 0.48776817  0.51223177]
1,[ 0.47423485  0.52576512]
0,[ 0.50555146  0.49444857]
0,[ 0.50982517  0.49017489]
1,[ 0.49793884  0.50206113]
1,[ 0.48776925  0.51223075]
1,[ 0.49559408  0.50440592]
1,[ 0.47379607  0.52620393]
1,[ 0.49733028  0.50266975]
1,[ 0.47645533  0.52354467]
0,[ 0.51131666  0.48868337]
1,[ 0.4988381   0.50116193]
1,[ 0.49553367  0.5044663 ]
0,[ 0.50059748  0.49940249]
1,[ 0.48960394  0.51039606]
1,[ 0.48029023  0.51970977]
1,[ 0.48860514  0.51139492]
1,[ 0.4793399  0.5206601]
1,[ 0.49900046  0.50099951]
1,[ 0.48401913  0.5159809 ]
1,[ 0.48363569  0.51636428]
1,[ 0.48775753  0.51224244]
0,[ 0.50125331  0.49874675]
1,[ 0.49838898  0.50161099]
1,[ 0.49763301  0.50236702]
1,[ 0.47536325  0.52463675]
0,[ 0.504556    0.49544397]
1,[ 0.49367225  0.50632775]
1,[ 0.48485717  0.51514286]
1,[ 0.47568893  0.52431107]
1,[ 0.49280298  0.50719702]
0,[ 0.52898127  0.4710187 ]
0,[ 0.50890732  0.49109274]
1,[ 0.49251133  0.50748867]
1,[ 0.49247786  0.50752211]
0,[ 0.50268644  0.49731353]
1,[ 0.49579793  0.50420213]
1,[ 0.49236923  0.50763077]
0,[ 0.50105488  0.49894512]
0,[ 0.50238961  0.49761045]
1,[ 0.47728619  0.52271378]
0,[ 0.52166545  0.47833455]
1,[ 0.49055937  0.50944066]
1,[ 0.4928501   0.50714988]
1,[ 0.47494256  0.52505744]
1,[ 0.49355605  0.50644398]
0,[ 0.50239933  0.49760067]
1,[ 0.49405843  0.50594157]
1,[ 0.49126527  0.5087347 ]
1,[ 0.4957054   0.50429463]
1,[ 0.49942353  0.5005765 ]
1,[ 0.48698491  0.51301509]
1,[ 0.49370524  0.50629473]
1,[ 0.49953961  0.50046039]
1,[ 0.49078092  0.50921911]
1,[ 0.4805783  0.5194217]
1,[ 0.486206  0.513794]
1,[ 0.49435723  0.50564271]
1,[ 0.49262708  0.50737286]
1,[ 0.49717653  0.50282347]
1,[ 0.49327406  0.50672591]
1,[ 0.46823528  0.53176469]
0,[ 0.50210965  0.49789041]
1,[ 0.4823986   0.51760137]
1,[ 0.49561447  0.50438553]
1,[ 0.49044058  0.50955939]
0,[ 0.51790649  0.48209348]
1,[ 0.48572075  0.51427925]
1,[ 0.49089414  0.50910586]
0,[ 0.50256681  0.49743316]
0,[ 0.50472403  0.495276  ]
1,[ 0.48006809  0.51993185]
1,[ 0.49251708  0.50748295]
1,[ 0.49765033  0.50234967]
1,[ 0.47652879  0.52347118]
1,[ 0.49723876  0.50276124]
1,[ 0.49503359  0.50496638]
1,[ 0.48164955  0.51835048]
1,[ 0.475427    0.52457303]
1,[ 0.4917855   0.50821453]
0,[ 0.509067    0.49093294]
1,[ 0.48275375  0.51724625]
1,[ 0.49757278  0.50242722]
0,[ 0.50635725  0.49364278]
0,[ 0.51372242  0.48627761]
1,[ 0.48449719  0.51550281]
1,[ 0.49899253  0.50100744]
0,[ 0.50694609  0.49305394]
1,[ 0.49756831  0.50243169]
1,[ 0.48477435  0.51522565]
0,[ 0.50012654  0.49987346]
0,[ 0.50269324  0.49730676]
0,[ 0.51282156  0.48717842]
1,[ 0.48713273  0.51286727]
1,[ 0.49274901  0.50725096]
0,[ 0.5006876   0.49931243]
0,[ 0.50465637  0.4953436 ]
0,[ 0.50216973  0.49783021]
1,[ 0.47155643  0.52844363]
0,[ 0.5059337   0.49406636]
1,[ 0.47867769  0.52132231]
1,[ 0.49292341  0.50707662]
1,[ 0.48338619  0.51661384]
1,[ 0.47378966  0.52621037]
0,[ 0.50894874  0.49105126]
1,[ 0.48118097  0.51881897]
1,[ 0.48696154  0.51303846]
1,[ 0.49885744  0.50114256]
1,[ 0.48195076  0.51804918]
1,[ 0.48635539  0.51364458]
0,[ 0.5051598  0.4948402]
1,[ 0.49740145  0.50259852]
0,[ 0.50136566  0.49863431]
1,[ 0.49550429  0.50449574]
0,[ 0.50327802  0.49672201]
0,[ 0.5014028  0.4985972]
1,[ 0.47718877  0.52281117]
0,[ 0.50650728  0.49349272]
0,[ 0.51538861  0.48461139]
1,[ 0.48644921  0.51355076]
0,[ 0.5034681   0.49653187]
1,[ 0.49746117  0.50253886]
1,[ 0.49215028  0.50784975]
1,[ 0.48286384  0.51713616]
1,[ 0.49023634  0.50976366]
1,[ 0.4807511  0.5192489]
1,[ 0.48950198  0.51049805]
1,[ 0.4935587   0.50644124]
0,[ 0.50682956  0.49317041]
1,[ 0.49139369  0.50860626]
1,[ 0.47641838  0.52358162]
1,[ 0.48331651  0.51668346]
1,[ 0.49385142  0.50614858]
1,[ 0.49778861  0.50221133]
0,[ 0.51005888  0.48994115]
1,[ 0.47523224  0.52476776]
0,[ 0.50904644  0.49095359]
1,[ 0.49102005  0.50897998]
1,[ 0.48060217  0.51939785]
1,[ 0.49639684  0.50360316]
1,[ 0.48622295  0.51377702]
1,[ 0.4829089   0.51709116]
1,[ 0.47916639  0.52083355]
1,[ 0.4816128  0.5183872]
1,[ 0.49322972  0.50677025]
1,[ 0.49931195  0.50068802]
1,[ 0.48574632  0.51425368]
1,[ 0.47599244  0.52400756]
0,[ 0.51176178  0.48823825]
1,[ 0.49234223  0.50765777]
1,[ 0.48196644  0.5180335 ]
1,[ 0.47576597  0.52423406]
1,[ 0.49332097  0.50667906]
1,[ 0.48849231  0.51150769]
1,[ 0.48568696  0.51431304]
1,[ 0.48959792  0.51040208]
1,[ 0.48408791  0.51591212]
0,[ 0.5053786   0.49462134]
1,[ 0.47402349  0.52597654]
1,[ 0.49945727  0.50054276]
1,[ 0.48603716  0.51396281]
1,[ 0.49097219  0.50902784]
1,[ 0.48907912  0.51092088]
1,[ 0.49495712  0.50504285]
1,[ 0.4739733   0.52602667]
1,[ 0.49708599  0.50291401]
1,[ 0.48904806  0.51095188]
1,[ 0.47766837  0.5223316 ]
1,[ 0.47772345  0.52227658]
1,[ 0.47816706  0.52183294]
1,[ 0.48738775  0.51261228]
1,[ 0.48947203  0.51052797]
1,[ 0.49240646  0.50759351]
1,[ 0.49698991  0.50301009]
1,[ 0.4771094   0.52289063]
1,[ 0.47024918  0.52975082]
1,[ 0.48919201  0.51080799]
0,[ 0.50575703  0.49424291]
1,[ 0.47694084  0.52305919]
1,[ 0.47198159  0.52801836]
1,[ 0.49817151  0.50182849]
1,[ 0.47809485  0.52190512]
1,[ 0.47616366  0.52383637]
1,[ 0.48276797  0.517232  ]
1,[ 0.49336335  0.50663668]
1,[ 0.47234058  0.52765942]
1,[ 0.47858483  0.52141511]
1,[ 0.48284802  0.51715201]
1,[ 0.49660298  0.50339705]
0,[ 0.50200945  0.49799058]
0,[ 0.50807422  0.49192581]
0,[ 0.50562084  0.49437913]
1,[ 0.49709916  0.50290084]
1,[ 0.48682213  0.51317787]
0,[ 0.51330149  0.48669848]
1,[ 0.49280059  0.50719947]
1,[ 0.47732311  0.52267689]
1,[ 0.4963704   0.50362957]
1,[ 0.47609091  0.52390909]
1,[ 0.48980188  0.51019812]
1,[ 0.48803985  0.51196015]
1,[ 0.48424903  0.51575094]
1,[ 0.47491285  0.52508712]
1,[ 0.4899976   0.51000243]
1,[ 0.49505737  0.50494266]
1,[ 0.48488179  0.51511824]
0,[ 0.5039373  0.4960627]
1,[ 0.48340371  0.51659632]
1,[ 0.4958078   0.50419217]
1,[ 0.48695961  0.51304036]
0,[ 0.50714302  0.49285695]
1,[ 0.48106074  0.51893926]
1,[ 0.49241018  0.50758982]
1,[ 0.49425864  0.50574136]
0,[ 0.50627345  0.49372658]
1,[ 0.48239273  0.51760733]
1,[ 0.47760293  0.5223971 ]
0,[ 0.50876266  0.49123737]
1,[ 0.49750283  0.5024972 ]
1,[ 0.4818857   0.51811433]
1,[ 0.47923011  0.52076989]
1,[ 0.48604119  0.51395881]
1,[ 0.49910527  0.50089473]
0,[ 0.5091036  0.4908964]
1,[ 0.47781974  0.52218026]
0,[ 0.51476675  0.48523328]
1,[ 0.49535841  0.50464159]
1,[ 0.49352583  0.50647414]
1,[ 0.49737173  0.50262833]
1,[ 0.48970446  0.51029557]
1,[ 0.4756695   0.52433056]
1,[ 0.48969969  0.51030034]
1,[ 0.4813984  0.5186016]
